file,class,type,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,visibleFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/module/BasicClientEntityModule.java,org.broadleafcommerce.openadmin.client.datasource.dynamic.module.BasicClientEntityModule$Anonymous3,anonymous,7,8,1,9,6,0.0,0.0,4,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,4,0,0,0,0,2,0,2,1,0,0,0,28,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/module/BasicClientEntityModule.java,org.broadleafcommerce.openadmin.client.datasource.dynamic.module.BasicClientEntityModule,class,57,153,1,145,181,0.22153845,0.32615384,26,0,18,0,8,0,26,0,0,0,8,0,0,0,8,0,2,0,8,754,15,13,65,2,3,73,21,146,10,112,6,6,0,0,218,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/module/BasicClientEntityModule.java,org.broadleafcommerce.openadmin.client.datasource.dynamic.module.BasicClientEntityModule$Anonymous1,anonymous,7,8,1,11,6,0.0,0.0,4,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,4,0,0,0,0,1,0,1,1,0,0,0,29,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/module/BasicClientEntityModule.java,org.broadleafcommerce.openadmin.client.datasource.dynamic.module.BasicClientEntityModule$Anonymous6,anonymous,3,5,1,4,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,4,0,0,0,3,0,0,0,1,0,0,0,4,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/module/BasicClientEntityModule.java,org.broadleafcommerce.openadmin.client.datasource.dynamic.module.BasicClientEntityModule$Anonymous4,anonymous,4,8,1,7,6,0.0,0.0,4,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,4,0,0,0,0,0,0,0,1,0,0,0,23,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/module/BasicClientEntityModule.java,org.broadleafcommerce.openadmin.client.datasource.dynamic.module.BasicClientEntityModule$Anonymous5,anonymous,8,6,1,18,3,0.0,0.0,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,3,0,0,2,0,2,0,2,1,0,0,0,27,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/module/MapStructureClientModule.java,org.broadleafcommerce.openadmin.client.datasource.dynamic.module.MapStructureClientModule,class,20,24,2,39,26,0.035714287,0.035714287,8,0,8,0,0,0,8,0,0,0,1,0,0,0,1,0,0,0,0,232,2,2,7,0,1,7,1,20,1,20,4,5,0,0,63,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/module/MapStructureClientModule.java,org.broadleafcommerce.openadmin.client.datasource.dynamic.module.MapStructureClientModule$Anonymous1,anonymous,5,3,1,12,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,1,0,0,2,0,2,0,2,1,0,0,0,20,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/module/MapStructureClientModule.java,org.broadleafcommerce.openadmin.client.datasource.dynamic.module.MapStructureClientModule$Anonymous2,anonymous,7,8,1,11,6,0.0,0.0,4,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,4,0,0,0,1,2,0,2,1,0,0,0,29,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/module/MapStructureClientModule.java,org.broadleafcommerce.openadmin.client.datasource.dynamic.module.MapStructureClientModule$Anonymous3,anonymous,4,8,1,8,6,0.0,0.0,4,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,4,0,0,0,0,0,0,0,1,0,0,0,24,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/module/MapStructureClientModule.java,org.broadleafcommerce.openadmin.client.datasource.dynamic.module.MapStructureClientModule$Anonymous4,anonymous,7,8,1,10,6,0.0,0.0,4,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,4,0,0,0,0,2,0,2,1,0,0,0,29,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/module/MapStructureClientModule.java,org.broadleafcommerce.openadmin.client.datasource.dynamic.module.MapStructureClientModule$Anonymous5,anonymous,8,6,1,18,3,0.0,0.0,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,3,0,0,9,0,4,0,4,1,0,0,0,31,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/module/JoinStructureClientModule.java,org.broadleafcommerce.openadmin.client.datasource.dynamic.module.JoinStructureClientModule,class,13,11,2,25,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,56,3,2,4,0,0,4,2,17,3,14,2,0,0,0,54,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/TileGridDataSource.java,org.broadleafcommerce.openadmin.client.datasource.dynamic.TileGridDataSource,class,10,13,6,13,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43,0,4,1,0,1,3,6,10,0,7,3,0,0,0,36,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/CustomCriteriaTileGridDataSource.java,org.broadleafcommerce.openadmin.client.datasource.dynamic.CustomCriteriaTileGridDataSource,class,7,14,7,5,0,0.7222222,0.7777778,9,0,5,0,4,0,9,0,0,0,6,0,0,0,6,0,0,0,0,65,1,0,0,0,0,0,0,11,0,6,1,0,0,0,33,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/ComplexValueMapStructureDataSource.java,org.broadleafcommerce.openadmin.client.datasource.dynamic.ComplexValueMapStructureDataSource,class,15,30,7,28,0,0.6666667,1.0,3,0,3,0,0,0,3,0,0,0,4,0,0,0,4,0,0,0,0,110,0,4,12,0,3,8,18,17,0,15,5,0,0,0,66,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/AutoRefreshListGridDataSource.java,org.broadleafcommerce.openadmin.client.datasource.dynamic.AutoRefreshListGridDataSource$Anonymous2,anonymous,1,4,1,3,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0,0,0,0,0,0,1,0,0,0,11,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/AutoRefreshListGridDataSource.java,org.broadleafcommerce.openadmin.client.datasource.dynamic.AutoRefreshListGridDataSource$Anonymous1,anonymous,1,4,1,3,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0,0,0,0,0,0,1,0,0,0,11,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/AutoRefreshListGridDataSource.java,org.broadleafcommerce.openadmin.client.datasource.dynamic.AutoRefreshListGridDataSource,class,8,3,7,2,3,0.0,0.0,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,2,0,0,27,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/AbstractDynamicDataSource.java,org.broadleafcommerce.openadmin.client.datasource.dynamic.AbstractDynamicDataSource,class,12,23,3,22,68,0.06410257,0.07692308,13,0,12,0,1,0,13,0,0,0,8,0,0,0,8,0,0,0,1,85,7,3,4,1,0,2,7,19,2,15,3,0,0,0,72,1025,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/ListGridDataSource.java,org.broadleafcommerce.openadmin.client.datasource.dynamic.ListGridDataSource,class,12,40,6,24,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,126,0,6,17,0,5,12,22,22,0,17,5,2,0,0,59,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/ListGridDataSource.java,org.broadleafcommerce.openadmin.client.datasource.dynamic.ListGridDataSource$Anonymous1,anonymous,1,2,1,4,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,1,0,0,3,0,0,0,0,0,0,0,0,9,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/ListGridDataSource.java,org.broadleafcommerce.openadmin.client.datasource.dynamic.ListGridDataSource$Anonymous2,anonymous,1,2,1,3,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,3,0,0,0,0,0,0,0,0,9,-1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/CustomCriteriaListGridDataSource.java,org.broadleafcommerce.openadmin.client.datasource.dynamic.CustomCriteriaListGridDataSource,class,7,14,7,5,0,0.7222222,0.7777778,9,0,5,0,4,0,9,0,0,0,6,0,0,0,6,0,0,0,0,65,1,0,0,0,0,0,0,11,0,6,1,0,0,0,45,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/GwtRpcDataSource.java,org.broadleafcommerce.openadmin.client.datasource.GwtRpcDataSource,class,4,10,2,14,15,0.0,0.0,6,0,1,0,5,0,6,4,0,0,0,0,0,0,0,0,0,0,0,36,1,0,0,0,0,2,1,2,0,2,1,0,0,0,135,1025,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/EntityImplementations.java,org.broadleafcommerce.openadmin.client.datasource.EntityImplementations,class,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,5,0,0,0,0,0,3,0,3,0,3,0,0,0,0,16,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/DataSourceFactory.java,org.broadleafcommerce.openadmin.client.datasource.DataSourceFactory,interface,2,1,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/user/AdminRoleListDataSourceFactory.java,org.broadleafcommerce.openadmin.client.datasource.user.AdminRoleListDataSourceFactory,class,9,3,1,3,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,2,2,0,0,0,1,0,0,19,0,0,2,0,0,1,0,6,0,4,2,0,0,0,27,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/user/AdminUserListDataSourceFactory.java,org.broadleafcommerce.openadmin.client.datasource.user.AdminUserListDataSourceFactory,class,9,3,1,2,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,17,0,0,2,0,0,0,0,5,0,3,2,0,0,0,23,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/user/AdminPermissionRelatedToUserListDataSourceFactory.java,org.broadleafcommerce.openadmin.client.datasource.user.AdminPermissionRelatedToUserListDataSourceFactory,class,4,2,2,2,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,11,1,0,0,0,0,1,0,1,0,1,0,0,0,0,21,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/user/AdminPermissionListDataSourceFactory.java,org.broadleafcommerce.openadmin.client.datasource.user.AdminPermissionListDataSourceFactory,class,4,2,2,2,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,11,1,0,0,0,0,1,0,1,0,1,0,0,0,0,18,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/SimpleDataSourceFactory.java,org.broadleafcommerce.openadmin.client.datasource.SimpleDataSourceFactory,class,11,7,1,7,8,0.1,0.1,5,0,5,0,0,0,5,0,0,0,2,1,1,1,0,0,0,0,0,32,3,0,2,0,0,0,1,7,0,6,2,0,0,0,27,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/CeilingEntities.java,org.broadleafcommerce.openadmin.client.datasource.CeilingEntities,class,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,5,0,0,0,0,0,3,0,3,0,3,0,0,0,0,16,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/AbstractModule.java,org.broadleafcommerce.openadmin.client.AbstractModule,class,9,13,1,8,38,0.21212122,0.42424244,12,0,12,0,0,0,12,0,0,0,3,0,0,0,3,0,0,0,6,48,3,0,1,0,0,0,2,6,0,5,1,0,0,0,27,1025,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/translation/grouping/GroupingTranslator.java,org.broadleafcommerce.openadmin.client.translation.grouping.GroupingTranslator,class,5,58,1,28,21,0.0,0.0,7,0,1,0,6,0,7,0,0,0,4,4,4,0,0,0,4,0,0,166,5,4,14,0,1,17,24,45,10,27,4,0,0,0,111,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/translation/grouping/Group.java,org.broadleafcommerce.openadmin.client.translation.grouping.Group,class,4,6,1,0,11,0.13333334,0.13333334,6,0,6,0,0,0,6,0,0,0,4,0,0,4,0,0,0,0,0,24,4,0,0,0,0,0,0,5,0,4,0,0,0,0,18,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/translation/statement/PhraseTranslator.java,org.broadleafcommerce.openadmin.client.translation.statement.PhraseTranslator,class,4,91,1,20,10,0.0,0.0,5,0,1,0,4,0,5,0,0,0,2,2,0,2,0,0,2,0,0,232,35,5,4,2,1,77,67,59,21,29,4,0,0,0,79,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/translation/statement/Expression.java,org.broadleafcommerce.openadmin.client.translation.statement.Expression,class,1,6,1,1,9,0.2,0.2,6,0,6,0,0,0,6,0,0,0,3,0,0,0,3,0,0,0,0,23,3,0,0,0,0,0,0,3,0,3,0,0,0,0,11,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/translation/IncompatibleMVELTranslationException.java,org.broadleafcommerce.openadmin.client.translation.IncompatibleMVELTranslationException,class,0,4,3,0,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,0,15,0,0,0,0,0,0,1,1,0,1,0,0,0,0,17,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/translation/AdvancedCriteriaToMVELTranslator.java,org.broadleafcommerce.openadmin.client.translation.AdvancedCriteriaToMVELTranslator,class,15,120,1,50,45,0.0,0.0,10,0,2,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,6,484,8,3,11,4,5,131,20,38,8,28,5,0,0,0,98,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/translation/MVELToAdvancedCriteriaTranslator.java,org.broadleafcommerce.openadmin.client.translation.MVELToAdvancedCriteriaTranslator,class,17,37,1,44,15,0.0,0.0,6,0,3,0,3,0,6,0,0,0,2,0,0,0,2,0,0,0,2,137,5,2,8,0,0,31,24,34,17,27,3,0,0,0,82,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/translation/FilterType.java,org.broadleafcommerce.openadmin.client.translation.FilterType,enum,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/security/AdminUser.java,org.broadleafcommerce.openadmin.client.security.AdminUser,class,2,8,1,0,20,0.14285715,0.14285715,8,0,8,0,0,0,8,0,0,0,5,1,0,1,4,0,1,0,0,31,4,0,0,0,0,0,1,7,0,5,0,0,0,0,24,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/security/SecureCallbackAdapter.java,org.broadleafcommerce.openadmin.client.security.SecureCallbackAdapter,class,0,2,1,1,1,0.0,0.0,2,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,1025,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/security/SecurityManager.java,org.broadleafcommerce.openadmin.client.security.SecurityManager,class,10,28,1,17,16,0.21428572,0.53571427,8,1,7,0,1,0,8,0,0,0,6,3,1,5,0,0,1,0,0,83,9,5,7,0,2,2,8,13,1,13,4,0,0,0,64,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/Module.java,org.broadleafcommerce.openadmin.client.Module,interface,1,5,1,0,10,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/OpenAdminMessages.java,org.broadleafcommerce.openadmin.client.OpenAdminMessages,interface,3,60,1,0,1770,0.0,0.0,60,0,60,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,2,0,0,0,0,0,0,0,0,68,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/HtmlEditingModule.java,org.broadleafcommerce.openadmin.client.HtmlEditingModule,interface,1,4,1,0,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/MessageManager.java,org.broadleafcommerce.openadmin.client.MessageManager,class,5,24,1,11,0,0.7777778,0.7777778,9,0,9,0,0,0,9,0,0,0,1,0,0,0,0,1,0,0,0,110,8,8,0,7,0,2,15,38,8,30,2,0,0,0,43,1,0
